LATITUDE,LONGITUDE,ACCIDENTDATE,YEAR,DAYOFWEEK,ACCIDENTTYPE,FEETFROMINTERSECTION,ROADSURFACE,ROADCONDITION,STREETLIGHT,LIGHTCONDITION,WEATHER,TRAFFICCONDITION
38.911257,-77.024027,15-Nov-14,2014,Saturday,Prop. Damage,10,Asphalt,Dry,Other,Daylight,Clear,Medium
38.922472,-76.993666,12-Sep-12,2012,Wednesday,Prop. Damage,15,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.942588,-76.985465,20-Oct-10,2010,Wednesday,Prop. Damage,40,Asphalt,Wet,Street Lights Off,Daylight,Rain,Medium
38.92237,-77.00898,9-Sep-14,2014,Tuesday,Prop. Damage,150,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.87236,-77.008527,27-Feb-12,2012,Monday,Prop. Damage,10,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.897758,-77.014244,15-Aug-12,2012,Wednesday,Prop. Damage,50,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.920749,-77.04354,22-Nov-11,2011,Tuesday,Injury,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Light
38.900198,-76.985504,28-Feb-12,2012,Tuesday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.907351,-77.009053,15-Jun-12,2012,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.914639,-77.045235,11-Dec-11,2011,Sunday,Prop. Damage,100,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.894322,-76.911221,8-Dec-11,2011,Thursday,Prop. Damage,0,Concrete,Wet,Street Lights On,Dark (Lighted),Rain,Light
38.894494,-76.926867,23-Feb-11,2011,Wednesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.911388,-77.009477,31-Oct-14,2014,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.841567,-76.975883,13-Jul-12,2012,Friday,Prop. Damage,20,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.902389,-76.943696,27-Oct-13,2013,Sunday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.905474,-77.019098,4-Apr-12,2012,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.916348,-77.06778,9-Feb-10,2010,Tuesday,Prop. Damage,35,Other,Snow,Street Lights On,Dark (Lighted),Snow,Medium
38.9169,-77.022209,6-Aug-11,2011,Saturday,Prop. Damage,300,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.895132,-77.0328,15-Jun-12,2012,Friday,Injury,0,Asphalt,Dry,None,Daylight,Clear,Medium
38.881191,-76.924728,17-Apr-15,2015,Friday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.899095,-76.970987,11-Jun-13,2013,Tuesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.905208,-77.015222,28-Mar-13,2013,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.861446,-76.993618,7-Apr-11,2011,Thursday,Prop. Damage,50,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.895226,-76.94853,3-Apr-12,2012,Tuesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.899808,-76.98518,10-Nov-14,2014,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.922291,-77.04628,8-Nov-12,2012,Thursday,Prop. Damage,20,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.863927,-76.998081,19-Oct-12,2012,Friday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Fog/Mist,Light
38.917461,-77.068396,19-Jan-13,2013,Saturday,Injury,25,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.90565,-77.01617,5-Aug-10,2010,Thursday,Prop. Damage,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Heavy
38.917532,-77.007098,12-Apr-14,2014,Saturday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.90607,-77.006355,11-May-11,2011,Wednesday,Injury,25,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.88533,-77.018364,28-May-15,2015,Thursday,Prop. Damage,20,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.904691,-77.057244,7-Oct-11,2011,Friday,Prop. Damage,10,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.909368,-77.016256,24-Jun-11,2011,Friday,Injury,30,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.899216,-76.928497,29-Apr-15,2015,Wednesday,Injury,50,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.912598,-77.08176,10-Jun-11,2011,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Dusk,Clear,Light
38.907452,-77.035046,12-Jan-14,2014,Sunday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Clear,Light
38.95998,-77.007902,29-Jun-14,2014,Sunday,Prop. Damage,50,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.965099,-77.002104,14-Dec-13,2013,Saturday,Prop. Damage,100,Asphalt,Dry,Street Lights Off,Daylight,Fog/Mist,Medium
38.928611,-77.008611,2-Sep-11,2011,Friday,Prop. Damage,50,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.90251,-76.993759,18-Oct-13,2013,Friday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.903473,-77.065972,20-Aug-13,2013,Tuesday,Injury,10,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.89888,-76.91706,16-Apr-15,2015,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.900211,-77.003491,17-Nov-11,2011,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dusk,Clear,Medium
38.94981,-77.033374,27-Jun-10,2010,Sunday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.905173,-77.07217,25-Mar-10,2010,Thursday,Injury,40,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.910193,-76.984959,10-Apr-15,2015,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.876465,-76.992631,12-Apr-11,2011,Tuesday,Prop. Damage,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Medium
38.902409,-77.039414,12-Mar-15,2015,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.914217,-77.032057,12-Dec-10,2010,Sunday,Prop. Damage,100,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.924956,-77.022903,31-May-15,2015,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.90258,-77.05815,26-Mar-14,2014,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.921337,-77.072434,28-Apr-13,2013,Sunday,Injury,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Light
38.893287,-77.03201,16-Mar-11,2011,Wednesday,Prop. Damage,25,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.878109,-76.9897,21-May-10,2010,Friday,Injury,10,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.907657,-76.937832,4-Dec-13,2013,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.908803,-77.003748,6-Apr-14,2014,Sunday,Injury,38,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.964996,-77.034767,7-Mar-12,2012,Wednesday,Injury,0,Concrete,Dry,Street Lights Off,Daylight,Clear,Light
38.914932,-77.055229,28-Jul-11,2011,Thursday,Prop. Damage,0,Concrete,Dry,Street Lights Off,Daylight,Clear,Medium
38.916817,-77.010363,27-May-15,2015,Wednesday,Prop. Damage,60,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.89728,-77.02397,25-Oct-14,2014,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.82407,-77.00598,23-Oct-14,2014,Thursday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.876752,-77.00534,17-Nov-14,2014,Monday,Injury,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Medium
38.91409,-77.02191,13-Apr-15,2015,Monday,Injury,5,Asphalt,Dry,Street Lights On,Daylight,Clear,Medium
38.92558,-76.99844,15-Nov-13,2013,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.900252,-77.001862,16-Oct-10,2010,Saturday,Prop. Damage,25,Asphalt,Repairing,Street Lights Off,Daylight,Clear,Medium
38.92476,-77.02704,9-Mar-12,2012,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.90133,-77.02962,14-Oct-11,2011,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.903739,-77.033077,2-Oct-11,2011,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.896019,-77.040346,11-May-15,2015,Monday,Injury,0,Asphalt,Dry,Other,Daylight,Clear,Other
38.87911,-77.038943,3-Feb-13,2013,Sunday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Snow,Medium
38.94317,-77.08204,15-Nov-13,2013,Friday,Injury,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Medium
38.881432,-77.028092,22-Jun-15,2015,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.96241,-77.036346,17-Feb-10,2010,Wednesday,Prop. Damage,0,Asphalt,Snow,Street Lights On,Dark (Lighted),Unknown,Heavy
38.94791,-77.079686,29-Nov-13,2013,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Daylight,Clear,Heavy
38.86239,-76.99767,20-Oct-10,2010,Wednesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.894099,-77.027561,13-Feb-15,2015,Friday,Prop. Damage,5,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.934271,-76.975042,4-Jul-10,2010,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.86239,-76.99767,8-Nov-14,2014,Saturday,Prop. Damage,50,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.96251,-77.020078,13-Jan-14,2014,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.918227,-76.999568,28-Jan-11,2011,Friday,Injury,50,Asphalt,Wet,Street Lights Off,Daylight,Clear,Light
38.939835,-77.021643,11-Sep-10,2010,Saturday,Injury,50,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.905316,-77.062871,5-Sep-10,2010,Sunday,Prop. Damage,1,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.899811,-77.028084,1-Jan-10,2010,Friday,Prop. Damage,150,Asphalt,Wet,Street Lights Off,Daylight,Clear,Medium
38.898927,-77.033697,10-Mar-13,2013,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.916844,-77.027265,9-May-15,2015,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.923828,-77.032618,30-Sep-11,2011,Friday,Injury,150,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.89772,-77.024361,1-May-10,2010,Saturday,Prop. Damage,0,Concrete,Dry,Other,Dark (Lighted),Clear,Other
38.883462,-76.950974,5-Oct-13,2013,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.927128,-77.029343,30-Aug-11,2011,Tuesday,Prop. Damage,100,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.964745,-77.070503,4-May-10,2010,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.903636,-77.053293,24-Aug-12,2012,Friday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.956909,-77.032227,27-Mar-10,2010,Saturday,Prop. Damage,0,Concrete,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.912611,-77.017352,11-Dec-14,2014,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.878079,-77.039709,28-Oct-11,2011,Friday,Injury,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Sleet/Hail,Medium
38.910351,-77.043902,10-Apr-12,2012,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.94215,-77.030258,1-Jun-10,2010,Tuesday,Prop. Damage,100,Asphalt,Dry,Other,Daylight,Clear,Medium
38.907192,-77.036871,24-Jan-11,2011,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.864059,-76.946617,24-May-11,2011,Tuesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.890225,-76.937447,14-Jun-10,2010,Monday,Injury,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Medium
38.820586,-77.007585,4-Mar-11,2011,Friday,Prop. Damage,80,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.893936,-77.031212,4-Jan-11,2011,Tuesday,Prop. Damage,30,Asphalt,Dry,Street Lights On,Dusk,Clear,Heavy
38.900167,-77.002056,28-Mar-12,2012,Wednesday,Injury,0,Asphalt,Dry,None,Daylight,Clear,Medium
38.909434,-77.04204,28-Sep-13,2013,Saturday,Prop. Damage,0,Asphalt,Dry,None,Daylight,Clear,Medium
38.84516,-77.00847,29-Oct-14,2014,Wednesday,Injury,0,Asphalt,Dry,None,Daylight,Clear,Medium
38.90511,-77.06604,15-Jun-14,2014,Sunday,Prop. Damage,20,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.930019,-77.023378,14-Sep-10,2010,Tuesday,Prop. Damage,100,Asphalt,Dry,Street Lights On,Daylight,Clear,Heavy
38.93634,-77.058929,14-Aug-11,2011,Sunday,Prop. Damage,10,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.868244,-76.987053,30-Apr-15,2015,Thursday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.89934,-77.026488,28-Mar-11,2011,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.916969,-77.096039,27-Jul-11,2011,Wednesday,Prop. Damage,50, ,Dry,Street Lights Off,Daylight,Clear,Medium
38.93744,-77.03644,25-Feb-12,2012,Saturday,Prop. Damage,10,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.874514,-76.971841,8-Apr-11,2011,Friday,Injury,300,Asphalt,Wet,Street Lights Off,Daylight,Rain,Heavy
38.914093,-77.036509,17-Mar-12,2012,Saturday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.86137,-76.993708,1-Mar-10,2010,Tuesday,Prop. Damage,100,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.860081,-76.987892,9-Jan-13,2013,Wednesday,Prop. Damage,0,Concrete,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.929045,-77.023228,6-Jul-12,2012,Friday,Prop. Damage,5,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.929601,-77.004095,2-Apr-10,2010,Friday,Prop. Damage,500,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.8736,-76.969978,16-Jul-11,2011,Saturday,Injury,10,Asphalt,Dry,Street Lights Off,Daylight,Unknown,Heavy
38.992869,-77.039834,18-Dec-14,2014,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.894551,-76.941125,9-Mar-14,2014,Sunday,Prop. Damage,300,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.905226,-77.066159,30-Jun-11,2011,Thursday,Prop. Damage,200,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.942304,-77.018132,27-Nov-13,2013,Wednesday,Prop. Damage,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Medium
38.904431,-77.027347,18-Jan-12,2012,Wednesday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.897544,-77.004179,25-Feb-10,2010,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.890628,-77.031964,29-Mar-11,2011,Tuesday,Prop. Damage,250,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.896133,-77.025985,17-Jun-13,2013,Monday,Prop. Damage,0,Concrete,Dry,Street Lights Off,Daylight,Clear,Light
38.911568,-76.979286,5-May-15,2015,Tuesday,Injury,100,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.922786,-76.98939,9-Jan-15,2015,Friday,Prop. Damage,100,Concrete,Dry,Street Lights Off,Daylight,Clear,Medium
38.93631,-77.06638,24-Jun-13,2013,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.90724,-77.05319,27-Aug-10,2010,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.923942,-76.987868,14-Nov-13,2013,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.962485,-77.036452,27-Aug-11,2011,Saturday,Prop. Damage,5,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.920624,-77.027381,30-Nov-13,2013,Saturday,Prop. Damage,50,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.910351,-77.043902,6-May-12,2012,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.931257,-76.971533,26-Mar-14,2014,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.949855,-77.05016,27-Nov-13,2013,Wednesday,Prop. Damage,0,Unknown,Dry,Street Lights Off,Daylight,Clear,Light
38.88226,-76.93361,8-Jan-14,2014,Wednesday,Prop. Damage,30,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.862998,-76.992258,28-Jan-15,2015,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.829373,-76.994293,18-Apr-15,2015,Saturday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.87649,-77.00585,22-May-13,2013,Wednesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.928638,-77.013597,8-Sep-14,2014,Monday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.905108,-77.066029,6-Sep-11,2011,Tuesday,Prop. Damage,0,Asphalt,Wet,None,Daylight,Rain,Medium
38.905205,-77.055765,23-Sep-11,2011,Friday,Prop. Damage,10,Asphalt,Wet,Street Lights Off,Daylight,Rain,Medium
38.951663,-77.029947,8-Aug-13,2013,Thursday,Prop. Damage,10,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.904106,-77.028366,17-Apr-10,2010,Saturday,Prop. Damage,200,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.907241,-77.029623,4-Feb-12,2012,Saturday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Daylight,Rain,Medium
38.825031,-77.002403,17-Dec-13,2013,Tuesday,Prop. Damage,0,Asphalt,Dry,None,Daylight,Clear,Light
38.90155,-76.992485,2-May-11,2011,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.896547,-77.019388,24-Feb-14,2014,Monday,Injury,50,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.9246,-76.98562,11-Jul-12,2012,Wednesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.908697,-77.049398,13-Jun-15,2015,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.916793,-77.009902,12-Nov-10,2010,Friday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.900503,-77.008606,7-May-15,2015,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.862923,-76.987194,11-Oct-14,2014,Saturday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Light
38.925745,-77.008269,20-Dec-13,2013,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.972269,-77.036371,3-Nov-11,2011,Thursday,Injury,20,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.943169,-77.07703,7-Feb-15,2015,Saturday,Injury,0,Concrete,Dry,None,Daylight,Clear,Medium
38.90218,-77.041229,19-Feb-10,2010,Friday,Injury,100,Concrete,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.906973,-77.007797,6-Mar-12,2012,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.895627,-76.952017,24-May-12,2012,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.89845,-77.02191,28-Nov-12,2012,Wednesday,Prop. Damage,5,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.9089,-77.004555,23-Jan-15,2015,Friday,Prop. Damage,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Heavy
38.862122,-76.960045,21-May-13,2013,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.899729,-77.020068,4-May-15,2015,Monday,Prop. Damage,0,Unknown,Dry,Street Lights Off,Daylight,Clear,Heavy
38.864563,-76.989601,12-Sep-11,2011,Monday,Prop. Damage,25,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.89528,-76.949183,11-Jul-13,2013,Thursday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.897276,-77.021916,5-Feb-13,2013,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.907692,-77.026751,29-Apr-13,2013,Monday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Medium
38.91406,-76.97514,12-May-14,2014,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.880081,-76.985207,14-Mar-11,2011,Monday,Prop. Damage,20,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.907369,-76.938799,24-Jul-10,2010,Saturday,Injury,70,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.947353,-77.033073,7-May-11,2011,Saturday,Injury,50,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.891984,-76.956663,5-Dec-13,2013,Thursday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.90975,-77.034617,8-Oct-10,2010,Friday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.87647,-77.00915,26-Dec-11,2011,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.88507,-77.00349,1-May-15,2015,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.900198,-76.985504,27-Mar-12,2012,Tuesday,Prop. Damage,30,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.927425,-77.022728,25-Apr-14,2014,Friday,Injury,0,Asphalt,Wet,Street Lights Off,Daylight,Snow,Medium
38.914776,-77.067497,16-Apr-11,2011,Saturday,Prop. Damage,80,Asphalt,Wet,Street Lights Off,Daylight,Rain,Medium
38.913887,-77.038818,23-Feb-12,2012,Thursday,Injury,18,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.895722,-77.01398,23-Sep-14,2014,Tuesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.880122,-77.020078,4-May-12,2012,Friday,Prop. Damage,50,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.895721,-76.952208,2-Oct-11,2011,Sunday,Injury,200,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.909912,-77.044355,8-Jun-10,2010,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.890388,-76.937447,18-Dec-14,2014,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.931136,-76.971638,24-Jun-10,2010,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.930962,-77.036995,30-Mar-10,2010,Tuesday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Light
38.907192,-77.036871,6-Aug-10,2010,Friday,Prop. Damage,2000,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.914915,-77.019115,12-Mar-13,2013,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Not Lighted),Clear,Medium
38.86195,-76.995117,2-Jul-10,2010,Friday,Injury,50,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.891333,-76.98244,2-Jun-13,2013,Sunday,Prop. Damage,100,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.896713,-76.977557,19-Feb-14,2014,Wednesday,Prop. Damage,100,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.93188,-76.991211,14-Feb-12,2012,Tuesday,Prop. Damage,50,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.955716,-77.009114,7-May-10,2010,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.90375,-77.03307,16-Jul-14,2014,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.898693,-77.022293,8-Apr-10,2010,Thursday,Prop. Damage,30,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Medium
38.92697,-77.02606,9-Jan-10,2010,Saturday,Prop. Damage,300,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.858027,-77.003788,19-Dec-12,2012,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.963208,-77.010949,30-Mar-15,2015,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Daylight,Clear,Medium
38.90941,-77.047322,26-Oct-11,2011,Wednesday,Prop. Damage,300,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.90519,-77.06118,15-Mar-15,2015,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.868211,-77.009063,4-Oct-11,2011,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.899814,-77.015148,23-Apr-13,2013,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.900029,-76.985315,23-Dec-14,2014,Tuesday,Injury,50,Asphalt,Wet,Street Lights On,Dark (Lighted),Fog/Mist,Light
38.921386,-76.988947,21-Jun-14,2014,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
